text	confidence_value	confidence_level
In this paper, the authors propose an automatic joint configuration learning method, based on dictionary learning and sparse representation.	0.008078431710600853	Low	Semantic Scholar
Their control is a challenging task for multijoint systems.	0.0077581279911100864	Low	Semantic Scholar
The algorithm is computationally cheap, modular, and adjusts to varying mechanical conditions.	0.000256906496360898	Low	Semantic Scholar
The transition model and the quality metrics are then built into a source-aware temporal matching algorithm that can link temporal records to entities at the right time and augment entity profiles with correct values.	0.014249238185584545	Low	Semantic Scholar
I present a formalization in Isabelle/HOL of the resolution calculus for first-order logic with formal soundness and completeness proofs.	0.0077859205193817616	Low	Semantic Scholar
The correspondence between unsatisfiable sets of clauses and finite semantic trees is formalized in Herbrand ’ s theorem.	0.005594337359070778	Low	Semantic Scholar
The completeness proof is by induction on the size of a finite semantic tree.	0.011044105514883995	Low	Semantic Scholar
I give a thorough overview of formalizations of first-order logic found in the literature.	0.013742837123572826	Low	Semantic Scholar
Participants (n = 16) performed an overground obstacle avoidance task with the multimodal device.	0.004089871421456337	Low	Semantic Scholar
Performance metrics included completion time, subjective workload, head-down time, collisions, as well as gait parameters.	0.021019676700234413	Low	Semantic Scholar
Our system is based on the idea that, given a sequence of input data and a transcript, i.e.	0.019175732508301735	Low	Semantic Scholar
Additionally, the inferred segments can be used as a starting point to train high-level fully supervised models.	0.014664006419479847	Low	Semantic Scholar
Operant learning is learning based on reinforcement of behaviours.	0.0021639708429574966	Low	Semantic Scholar
These fluctuations allow the neural system to explore a space of outputs.	0.0031290818005800247	Low	Semantic Scholar
Furthermore, we achieve simultaneous feature selection and learning by adding a group-lasso regularizer to the ADMM algorithm.	0.010580472648143768	Low	Semantic Scholar
Core decomposition is a fundamental graph problem with a large number of applications.	0.008952513337135315	Low	Semantic Scholar
Nevertheless, many real-world graphs are too big to reside in memory.	0.007817061617970467	Low	Semantic Scholar
We propose a semi-external algorithm and an optimized algorithm for I/O efficient core decomposition.	0.0010249228216707706	Low	Semantic Scholar
To handle dynamic graph updates, we firstly show that our algorithm can be naturally extended to handle edge deletion.	0.005036964081227779	Low	Semantic Scholar
Then, we propose an I/O efficient core maintenance algorithm to handle edge insertion, and an improved algorithm to further reduce I/O and CPU cost.	0.004610626958310604	Low	Semantic Scholar
In addition, based on our core decomposition algorithms, we further propose an I/O efficient semi-external algorithm for degeneracy ordering, which is an important graph problem that is highly related to core decomposition.	0.006702634505927563	Low	Semantic Scholar
We also consider how to maintain the degeneracy order.	0.0017314587021246552	Low	Semantic Scholar
We conduct extensive experiments on 12 real large graphs.	0.0158952958881855	Low	Semantic Scholar
Our optimal core decomposition algorithm significantly outperforms the existing I/O efficient algorithm in terms of both processing time and memory consumption.	0.0005602946039289236	Low	Semantic Scholar
They are very scalable to handle web-scale graphs.	0.0022479486651718616	Low	Semantic Scholar
As an example, we are the first to handle a web graph with 978.5 million nodes and 42.6 billion edges using less than 4.2 GB memory.	0.013490297831594944	Low	Semantic Scholar
The proposed method generates a smaller feature vector to describe the hand shape with a minimal amount of data.	0.007850932888686657	Low	Semantic Scholar
The closer the maximized effectiveness distance is to zero, the more similar <inline-formula> <tex-math notation="LaTeX"> $X_1 $</tex-math> <alternatives> <inline-graphic xlink: href="moffat-ieq5-2754371.gif"/> </alternatives> </inline-formula> and <inline-formula> <tex-math notation="LaTeX"> $X_2 $</tex-math> <alternatives> <inline-graphic xlink: href="moffat-ieq6-2754371.gif"/> </alternatives> </inline-formula> can be considered to be from the point of view of the metric <inline-formula> <tex-math notation="LaTeX"> $M (\cdot) $</tex-math> <alternatives> <inline-graphic xlink: href="moffat-ieq7-2754371.gif"/> </alternatives> </inline-formula>.	0.009574810974299908	Low	Semantic Scholar
In this paper, we study the problem of segmenting graph sequences with labeled nodes.	0.011160009540617466	Low	Semantic Scholar
are all graph sequences with labeled nodes.	0.002093204762786627	Low	Semantic Scholar
Most related work on this subject is on plain graphs and hence ignores the label dynamics.	0.01961374096572399	Low	Semantic Scholar
Others require fix parameters or feature engineering.	0.0006292303442023695	Low	Semantic Scholar
Also, we develop the parallel framework of SnapNETS which speeds up its running time.	0.0015757071087136865	Low	Semantic Scholar
Finally, we propose an extension of SnapNETS to handle the dynamic graph structures and use it to detect anomalies (and events) in network sequences.	0.018419915810227394	Low	Semantic Scholar
Finally, we show how to use SnapNETS to detect anomaly in a sequence of dynamic networks.	0.006440240889787674	Low	Semantic Scholar
Physical human–robot collaboration is becoming more common, both in industrial and service robotics.	0.003821933874860406	Low	Semantic Scholar
Cooperative execution of a task requires intuitive and efficient interaction between both actors.	0.0016318766865879297	Low	Semantic Scholar
For humans, this means being able to predict and adapt to robot movements.	0.0047157746739685535	Low	Semantic Scholar
The present study investigated how humans adapt to biological and nonbiological velocity patterns in robot movements.	0.0025760845746845007	Low	Semantic Scholar
Participants were instructed to minimize the force applied on the robot end-effector.	0.009118279442191124	Low	Semantic Scholar
Results showed that the applied force was significantly lower when the robot moved with a biological velocity pattern.	0.011303533799946308	Low	Semantic Scholar
In this paper, we propose a segmentation algorithm that adapts to unannounced mutations of the data (i.e., data drifts).	0.0014407973503693938	Low	Semantic Scholar
We extract this sub-matrix, compute the modulus of its eigenvalues, and remove duplicates.	0.00038483741809614	Low	Semantic Scholar
The algorithm, called BEATS, is designed to tackle dynamic IoT streams, whose distribution changes over time.	0.017732718959450722	Low	Semantic Scholar
We implement experiments with six datasets combining real, synthetic, real-world data, and data with drifts.	0.0024881965946406126	Low	Semantic Scholar
Compared to other segmentation methods like Symbolic Aggregate approXimation (SAX), BEATS shows significant improvements.	0.002912809606641531	Low	Semantic Scholar
Trying it with classification and clustering algorithms it provides efficient results.	0.003908862825483084	Low	Semantic Scholar
BEATS is an effective mechanism to work with dynamic and multi-variate data, making it suitable for IoT data sources.	0.01219746470451355	Low	Semantic Scholar
