text	confidence_value	confidence_level
Finally, we show how to use SnapNETS to detect anomaly in a sequence of dynamic networks.	0.00021281265071593225	Low	Semantic Scholar
For humans, this means being able to predict and adapt to robot movements.	0.002228659112006426	Low	Semantic Scholar
Participants were instructed to minimize the force applied on the robot end-effector.	0.0008143732557073236	Low	Semantic Scholar
Results showed that the applied force was significantly lower when the robot moved with a biological velocity pattern.	0.0021447590552270412	Low	Semantic Scholar
Therefore, such features should be considered in human–robot physical collaboration.	0.0019832132384181023	Low	Semantic Scholar
In this paper, we propose a segmentation algorithm that adapts to unannounced mutations of the data (i.e., data drifts).	0.00030312943272292614	Low	Semantic Scholar
We extract this sub-matrix, compute the modulus of its eigenvalues, and remove duplicates.	0.002299218438565731	Low	Semantic Scholar
The algorithm, called BEATS, is designed to tackle dynamic IoT streams, whose distribution changes over time.	0.0017230164958164096	Low	Semantic Scholar
We implement experiments with six datasets combining real, synthetic, real-world data, and data with drifts.	0.0038705142214894295	Low	Semantic Scholar
Compared to other segmentation methods like Symbolic Aggregate approXimation (SAX), BEATS shows significant improvements.	0.0007635265938006341	Low	Semantic Scholar
Trying it with classification and clustering algorithms it provides efficient results.	0.0004818269517272711	Low	Semantic Scholar
The datasets, code of the algorithm and the analysis results can be accessed publicly at: https: //github.com/auroragonzalez/BEATS.	0.0035443638917058706	Low	Semantic Scholar
Robotic manipulation often requires adaptation to changing environments.	0.0009708493016660213	Low	Semantic Scholar
Such changes can be represented by a certain number of contextual variables that may be observed or sensed in different manners.	0.0023475035559386015	Low	Semantic Scholar
When learning and representing robot motion—usually with movement primitives, it is desirable to adapt the learned behaviors to the current context.	0.006458913441747427	Low	Semantic Scholar
In this letter, we propose an approach to obtain a generative model from a set of actions that share a common feature.	0.005704711657017469	Low	Semantic Scholar
Such feature, namely a contextual variable, is plugged into the model to generate motion.	0.0024565907660871744	Low	Semantic Scholar
We append the contextual variable to the parameter space and obtain the number of Gaussian components, i.e., different actions in a dataset, through persistent homology.	0.0031409303192049265	Low	Semantic Scholar
Then, using multimodal Gaussian mixture regression we can retrieve the most likely actions given a contextual situation and execute them.	0.002146765124052763	Low	Semantic Scholar
After actions are executed, we use reward-weighted responsibility GMM update the model after each execution.	0.0017290981486439705	Low	Semantic Scholar
Real robots usually cannot withstand the exploratory actions and suffer damage.	0.001106667798012495	Low	Semantic Scholar
This problem can be circumvented by combining learning with a model-based control.	0.0014631921658292413	Low	Semantic Scholar
Complete SLAM system was also tested in one indoor and one outdoor experiment.	0.00043213271419517696	Low	Semantic Scholar
In this letter, we propose a framework for task allocation in human-robot collaborative assembly planning.	0.005744467955082655	Low	Semantic Scholar
From this, nominal co-ordinated skill sequences for every agent are produced.	0.0007004677900113165	Low	Semantic Scholar
The layer beneath handles the concrete skill execution.	0.001447303337045014	Low	Semantic Scholar
We present a formal mathematical analysis, which guarantees ultimate boundedness of all coordinates.	0.004009440075606108	Low	Semantic Scholar
Performed simulations bolster the proposed approach.	0.0008651380776427686	Low	Semantic Scholar
Early reviews of a product tend to have a high impact on the subsequent product sales.	0.002345751039683819	Low	Semantic Scholar
In specific, we divide product lifetime into three consecutive stages, namely early, majority, and laggards.	0.0031684208661317825	Low	Semantic Scholar
A user who has posted a review in the early stage is considered as an early reviewer.	0.0007224008440971375	Low	Semantic Scholar
We have found that (1) an early reviewer tends to assign a higher average rating score; and (2) an early reviewer tends to post more helpful reviews.	0.0039138831198215485	Low	Semantic Scholar
Our analysis of product reviews also indicates that early reviewers ’ ratings and their received helpfulness scores are likely to influence product popularity.	0.005202361848205328	Low	Semantic Scholar
The assumption of scene rigidity is typical in SLAM algorithms.	0.0020821087528020144	Low	Semantic Scholar
In this letter we present DynaSLAM, a visual SLAM system that, building on ORB-SLAM2, adds the capabilities of dynamic object detection and background inpainting.	0.00529766408726573	Low	Semantic Scholar
DynaSLAM is robust in dynamic scenarios for monocular, stereo, and RGB-D configurations.	0.0007808669470250607	Low	Semantic Scholar
We evaluate our system in public monocular, stereo, and RGB-D datasets.	0.0013423720374703407	Low	Semantic Scholar
DynaSLAM outperforms the accuracy of standard visual SLAM baselines in highly dynamic scenarios.	0.005808520596474409	Low	Semantic Scholar
This study presented a prestressed soft gripper fabricated with 3-D printing technology.	0.001164439134299755	Low	Semantic Scholar
The chamber part was stretched longitudinally and sealed by gluing the cover onto it.	0.001976385246962309	Low	Semantic Scholar
The actuator was then released, and an initial curl occurred due to the remaining prestress.	0.001402244670316577	Low	Semantic Scholar
Finite element (FE) simulations were performed to validate this concept and the designed structure.	0.0015354517381638288	Low	Semantic Scholar
We show that a synthetic fiber rope can be modeled by Flory's model, and that it can be reduced to a conventional four-element model with sufficient preloading.	0.0021431625355035067	Low	Semantic Scholar
Consequently, we show that synthetic fiber ropes achieved comparable bandwidth to that of the stainless wire rope.	0.0007749928627163172	Low	Semantic Scholar
The damping of synthetic fiber ropes was found to suppress the servo system gain.	0.0011850146111100912	Low	Semantic Scholar
In this paper, we propose a Recurrent Log-BiLinear (RLBL) model.	0.0007576000643894076	Low	Semantic Scholar
It can model multiple types of behaviors in historical sequences with behavior-specific transition matrices.	0.0029853996820747852	Low	Semantic Scholar
