text	confidence_value	confidence_level
The formalization of resolution is part of the IsaFoL project, which is an effort to formalize logics in Isabelle/HOL.	0.003960919100791216	Low	Semantic Scholar
These activities become challenging due to restricted vision and limitations placed on sensory feedback from altered gravity and the space suit.	0.0029529875610023737	Low	Semantic Scholar
The use of a bulky, pressurized EVA suit perceptually disconnects human explorers from the hostile environment, increasing navigation workload and the risk of collision associated with traversing through unfamiliar terrain.	0.0030402722768485546	Low	Semantic Scholar
Multimodal displays are considered as a means to provide information to the astronaut as cues to multiple sensory modalities enhance cognitive processing through taking advantage of multiple sensory resources, and are believed to communicate the risk more efficiently than unimodal cues.	0.628458559513092	Low	Semantic Scholar
The wearable system applies vibrotactile cues to the feet and visual cues through augmented reality glasses to convey obstacle location and proximity.	0.022522838786244392	Low	Semantic Scholar
Results indicate that information displays enhance task performance, with the visual-only display promoting the least head-down time over tactile-only or visual–tactile displays.	0.1552291065454483	Low	Semantic Scholar
Head-down time was the highest for trials without a display.	0.03890833631157875	Low	Semantic Scholar
a list of the order the actions occur in the video, it is possible to infer the actions within the video stream and to learn the related action models without the need for any frame-based annotation.	0.157497376203537	Low	Semantic Scholar
The learned model can be used to temporally segment an unseen video with or without transcript.	0.1838536560535431	Low	Semantic Scholar
It shows that the proposed system is able to align the scripted actions with the video data, that the learned models localize and classify actions in the datasets, and that they outperform any current state-of-the-art approach for aligning transcripts with video data.	0.4740690290927887	Low	Semantic Scholar
We propose a new hypothesis for operant learning at the single neuron level based on spontaneous fluctuations of synaptic strength caused by receptor dynamics.	0.6199555993080139	Low	Semantic Scholar
We discuss how the new principle relates to existing learning rules and observed phenomena of short and long-term potentiation.	0.03912553936243057	Low	Semantic Scholar
This letter presents a novel robotic manipulation technique that we call robotic edge rolling.	2.2702730348100886e-05	Low	Semantic Scholar
It refers to transporting a cylindrical object by rolling on its circular edge, as human workers might maneuver a gas cylinder on the ground.	0.016865024343132973	Low	Semantic Scholar
It can thus be regarded as a form of robotic dexterous, in-hand manipulation with nonprehensile grasps.	0.008716179057955742	Low	Semantic Scholar
We address the problem of grasp planning for edge rolling by studying how to design appropriately shaped end effectors with zero internal mobility and how to find feasible grasps for stably rolling the object quasi-dynamically with our simple end effectors.	0.3658253848552704	Low	Semantic Scholar
Furthermore, we achieve simultaneous feature selection and learning by adding a group-lasso regularizer to the ADMM algorithm.	0.3876810669898987	Low	Semantic Scholar
Nevertheless, many real-world graphs are too big to reside in memory.	6.156229937914759e-05	Low	Semantic Scholar
We also consider how to maintain the degeneracy order.	0.09357469528913498	Low	Semantic Scholar
We conduct extensive experiments on 12 real large graphs.	0.5112323760986328	Low	Semantic Scholar
Several researchers around the world have studied gesture recognition, but most of the recent techniques fall in the curse of dimensionality and are not useful in real time environment.	0.017859574407339096	Low	Semantic Scholar
Given a sequence of snapshots of flu propagating over a population network, can we find a segmentation when the patterns of the disease spread change, possibly due to interventions?	0.2307361364364624	Low	Semantic Scholar
Memes on the Twitter network, diseases over a contact network, movie-cascades over a social network, etc.	0.022898858413100243	Low	Semantic Scholar
Most related work on this subject is on plain graphs and hence ignores the label dynamics.	0.05533270537853241	Low	Semantic Scholar
Also, we develop the parallel framework of SnapNETS which speeds up its running time.	0.19807900488376617	Low	Semantic Scholar
Extensive experiments on several diverse real datasets show that it finds cut points matching ground-truth or meaningful external signals and detects anomalies outperforming non-trivial baselines.	0.2239198386669159	Low	Semantic Scholar
