	convention	index	label	provenance	text
235	domestic	235	0	Manually_gathered	* role-based access control.
238	domestic	238	0	Manually_gathered	the application is still reliable.
239	domestic	239	0	Manually_gathered	"in fact, the temporal extension of the criterion of optimization in economic theory, which passes through an optimization of expectation of the anticipated utility, confronts difficulties that result from the introduction of irreversibilities inherent in the investment decision. the harmony of the industrial order is expressed in the organization of a system, a structure in which each being has its function, in short, a technically predictable universe"": ""no blatant contingent malfunctions are visible; all the cogwheels of the organization work together without a hitch."""""
240	domestic	240	0	Manually_gathered	mindsdb\'s goal is to give developers easy access to the power of artificial neural networks for their projects.[!
242	domestic	242	0	Manually_gathered	* functional updates will be reflected in the 3rd number of the version, for example, the next version of 0.1.0 will be 0.1.1.
244	domestic	244	0	Manually_gathered	also, when running the tests, make sure that the cuda profiling tools interface (cupti) can be found, e.g.
245	domestic	245	0	Manually_gathered	golem is a decentralized marketplace for computing power.
246	domestic	246	0	Manually_gathered	 * test a code to see if it is a valid sequence
248	domestic	248	0	Manually_gathered	"tomorrow is what counts: the machines of tomorrow,"" the ""worker of tomorrow,"" ""the organization of tomorrow."""""
249	domestic	249	0	Manually_gathered	participants of the competition can use the provided matlab script to measure the accuracy of their detections before submitting their results.
250	domestic	250	0	Manually_gathered	the lndustrial world
251	domestic	251	0	Manually_gathered	Training progress will be displayed in the console, but TensorBoard can also be used.
259	domestic	259	0	Manually_gathered	the principal mode of relation in this world is the association that makes it possible to turn a multitude of individuals into a single person.
260	domestic	260	0	Manually_gathered	the legal text (evidence) law (the), rules (legal), statutes.
262	domestic	262	0	Manually_gathered	in contrast, it is more common in france for equality and solidarity justifications to be connected with justifications concerning infrastructure planning and technical efficiency.
263	domestic	263	0	Manually_gathered	"it is thus necessary to control the elected officials""."""
264	domestic	264	0	Manually_gathered	the person who becomes a member gains in stature because he breaks out of his isolation.
270	domestic	270	0	Manually_gathered	the form taken by evidence is the law in which the expression of the general will is inscribed.
271	domestic	271	0	Manually_gathered	rule governed and representative  unitary, legal, rule governed, official, representative, authorized, confirmed, free.
272	domestic	272	0	Manually_gathered	our aim is for the number of tasks and agents that train on them to grow in a community-based way.
274	domestic	274	0	Manually_gathered	- [and here you can find lots of sophisticated **quickstart** templates shared by the community!
277	domestic	277	0	Manually_gathered	in the civic polity, as in the domestic polity according to bossuet, civil peace depends on the authority of a sovereign whose position, above the selfish lusts of individuals, secures the common good.
279	domestic	279	0	Manually_gathered	thx to all rs users for your warm support, it\'s been a pleasure to ofer this library to the community.
280	domestic	280	0	Manually_gathered	we feel that a welcoming open community is important and welcome contributions.
287	domestic	287	0	Manually_gathered	## community and support
291	domestic	291	0	Manually_gathered	* [extensive documentation][docs], and [great community support][group].
292	domestic	292	0	Manually_gathered	"this detachment is what guarantees the candidates\' independence and \'\'freedom of speech: one must ""respect ... the independence of judgment that is necessary in such circumstances""; and a ""lack of independence with respect to management suffices in itself for a labor union to be declared nonrepresentative"" freedom is the condition of dignity, because it respects the aspiration of citizens to unity."""
